batch,interactions,recall_existing,precision_existing,ndcg_existing,recall_new_user,precision_new_user,ndcg_new_user,recall_overall,precision_overall,ndcg_overall,pct_new_user,n_new_users,n_new_user_interactions,n_unique_users,window_unique_users,n_users_trained
78,78000,0.025253350768224908,0.0036613272311212816,0.01363956370280421,0.005474452554744526,0.0007299270072992701,0.0020855054891025905,0.017631103074141046,0.0025316455696202536,0.009186944925653374,0.12236286919831224,87,398,711,9028,65679
79,79000,0.02359835286664555,0.0028824833702882483,0.011332572483681004,0.007785467128027681,0.0010380622837370243,0.005404038981060412,0.01742277992277992,0.002162162162162162,0.009017239804954854,0.11081081081081082,82,421,740,9411,65679
80,80000,0.018866160783019902,0.003002309468822171,0.01206077492182675,0.0017985611510791368,0.00035971223021582735,0.0007351884805341227,0.01219275333199384,0.001969057665260197,0.007632486552376188,0.1111111111111111,79,387,711,9781,65679
81,81000,0.02555555555555555,0.004222222222222223,0.013430728809538307,0.0,0.0,0.0,0.015415549597855228,0.0025469168900804293,0.008101646064734904,0.11528150134048257,86,412,746,746,65679
82,82000,0.022665895061728395,0.003472222222222222,0.010737344279964126,0.005420054200542005,0.0008130081300813008,0.0032006341283700936,0.016408554572271385,0.002507374631268437,0.00800278572938576,0.10914454277286136,74,399,678,1368,65679
83,83000,0.019615587151132177,0.003317535545023697,0.012867359901882707,0.0009398496240601503,0.00037593984962406017,0.0005677429256684408,0.01239502583979328,0.002180232558139535,0.008111984733753354,0.10465116279069768,72,406,688,1954,65679
84,84000,0.012962962962962963,0.0017777777777777779,0.00764562194422972,0.00392512077294686,0.0010869565217391307,0.0027730008918359613,0.009527089072543618,0.0015151515151515154,0.005793220552410606,0.11570247933884298,84,399,726,2545,65679
85,85000,0.02740046838407494,0.003747072599531616,0.015543862400720665,0.0025940337224383916,0.0007782101167315176,0.0013008595717214184,0.01807992202729045,0.002631578947368421,0.010192324788070363,0.09502923976608187,65,419,684,3050,65679
86,86000,0.019271948608137045,0.002355460385438972,0.009130399485540107,0.0006968641114982578,0.0003484320557491289,0.0003939142918392754,0.012201591511936338,0.0015915119363395227,0.005804973423746819,0.11936339522546419,90,391,754,3604,65679
87,87000,0.02297297297297297,0.002927927927927928,0.012835876678368571,0.0,0.0,0.0,0.014265734265734265,0.0018181818181818186,0.007970810133140762,0.1076923076923077,77,401,715,4127,65679
88,88000,0.019473368041649976,0.003083700440528634,0.010327781820723653,0.005757575757575757,0.0010909090909090912,0.002572548288300618,0.014299372324063682,0.0023319615912208505,0.007402282202868598,0.11248285322359397,82,400,729,4632,65679
89,89000,0.018469551282051282,0.002884615384615385,0.011198929900246872,0.006463878326996198,0.001140684410646388,0.004097663892057541,0.013819342169857633,0.0022091310751104565,0.008448365894129355,0.09572901325478646,65,420,679,5052,65679
90,90000,0.024107820804859532,0.0036446469248291574,0.01302725243927383,0.007518796992481203,0.0007518796992481203,0.0061313148630505925,0.017848699763593382,0.002553191489361702,0.010425380956613717,0.10070921985815603,71,407,705,5501,65679
91,91000,0.02161985301520185,0.003382663847780127,0.012088335116456097,0.0,0.0,0.0,0.013875428054532532,0.002170963364993216,0.007758185223994212,0.07462686567164178,55,367,737,5962,65679
92,92000,0.028312412831241283,0.003765690376569038,0.012724876150944205,0.0023234200743494425,0.0007434944237918217,0.0011952116989783716,0.01895359214636323,0.002677376171352075,0.00857296217828181,0.11512717536813923,86,384,747,6447,65679
93,93000,0.020519389190275267,0.002953586497890295,0.011940629931379228,0.0035460992907801418,0.0003546099290780142,0.001371818465370715,0.014188082640463591,0.0019841269841269845,0.007998295495645893,0.09523809523809523,72,373,756,6900,65679
94,94000,0.018850574712643675,0.002988505747126437,0.011822278166656498,0.010067114093959731,0.0010067114093959733,0.004610703852060474,0.015279672578444746,0.0021828103683492503,0.008890423943260024,0.11732605729877217,86,406,733,7349,65679
95,95000,0.023436667731969743,0.002684563758389262,0.012844232901124996,0.0034482758620689655,0.0003448275862068966,0.0012283006452000764,0.015571493183433482,0.0017639077340569878,0.008273513288888597,0.10990502035278155,81,414,737,7781,65679
96,96000,0.019142857142857145,0.003058823529411765,0.008763238629189237,0.003873239436619719,0.0010563380281690142,0.00322780896910297,0.013026395325408016,0.0022566995768688296,0.0065459438147118035,0.07898448519040903,56,419,709,8158,65679
